customer_id,first_name,last_name,email,city,created_at
974,Jim,Cantu,michaelwoods@example.net,Jonathanport,2026-05-07 19:28:32.240
975,Brian,Johnson,ale@example.net,Port Oliviachester,2026-05-07 19:28:32.243
976,Michael,Lane,wudavid@example.com,New Albertborough,2026-05-07 19:28:32.250
977,Jessica,Simmons,annabailey@example.org,Lake Mary,2026-05-07 19:28:32.253
978,Antonio,Smith,stokesjonathan@example.net,West Bradhaven,2026-05-07 19:28:32.260
979,Walter,Murphy,johnsonjanet@example.net,Phillipsburgh,2026-05-07 19:28:32.263
980,Karen,Peterson,johnsmichael@example.org,Courtneybury,2026-05-07 19:28:32.270
981,Kimberly,Powell,tonyapalmer@example.com,Phillipsburgh,2026-05-07 19:28:32.273
982,Steven,Rios,christophergutierrez@example.org,Wesleyfort,2026-05-07 19:28:32.280
983,Tonya,Rhodes,trussell@example.com,Robertside,2026-05-07 19:28:32.283
984,Ellen,Horn,lisa63@example.net,Heathshire,2026-05-07 19:28:32.287
985,Kelly,Rice,uvasquez@example.net,South Tom,2026-05-07 19:28:32.293
986,John,Miles,olsenlisa@example.com,Courtneyport,2026-05-07 19:28:32.300
987,Derrick,Brown,burkejohn@example.org,Lake Gregorymouth,2026-05-07 19:28:32.303
988,Brent,Johnston,kristen42@example.org,North Amyhaven,2026-05-07 19:28:32.307
989,Mary,Sullivan,sjordan@example.net,Smithmouth,2026-05-07 19:28:32.310
990,James,Romero,brendadougherty@example.net,New Loriland,2026-05-07 19:28:32.317
991,Michael,Rivera,kayla28@example.org,New Ruben,2026-05-07 19:28:32.320
992,Rachel,Hicks,pjohnson@example.com,Haysburgh,2026-05-07 19:28:32.323
993,Heather,Reeves,qjacobs@example.org,Beverlyview,2026-05-07 19:28:32.330
994,Kristopher,Shelton,webbnicole@example.org,Hartmanland,2026-05-07 19:28:32.337
995,Robert,Smith,jeffery93@example.org,East Victoriahaven,2026-05-07 19:28:32.343
996,Justin,Allison,christopher22@example.net,West Victor,2026-05-07 19:28:32.350
997,Justin,Wolfe,jimmy33@example.net,West Matthew,2026-05-07 19:28:32.353
998,Jason,Drake,kristinfoley@example.org,Sharonport,2026-05-07 19:28:32.360
999,Michelle,Horn,kendrataylor@example.net,South Jamesbury,2026-05-07 19:28:32.363
1000,Kristen,Moore,christopher47@example.org,Townsendmouth,2026-05-07 19:28:32.370
